id,coverage,k-length,metric,score
55,10,10.0,BC,0.1813474474149418
55,10,10.0,BF,0.08744091733902781
55,10,10.0,CS,0.09139852138095035
55,30,10.0,BC,0.19295866224653713
55,30,10.0,BF,0.09307065849787576
55,30,10.0,CS,0.09724387487141908
55,10,20.0,BC,0.30527100527100526
55,10,20.0,BF,0.20892693599859144
55,10,20.0,CS,0.22241645267410545
55,30,20.0,BC,0.31759862039270204
55,30,20.0,BF,0.21760649873453464
55,30,20.0,CS,0.23149920140657723
55,10,30.0,BC,0.3905116204085276
55,10,30.0,BF,0.28467139078987175
55,10,30.0,CS,0.30390550901759855
55,30,30.0,BC,0.4022179921233172
55,30,30.0,BF,0.29383828887580465
55,30,30.0,CS,0.3134778714316162
55,10,40.0,BC,0.4637662902030719
55,10,40.0,BF,0.35131423034706394
55,10,40.0,CS,0.3754404283499553
55,30,40.0,BC,0.47503737863744344
55,30,40.0,BF,0.36121526167583323
55,30,40.0,CS,0.3856911371452175
