id,coverage,k-length,metric,score
125,10,10.0,BC,0.31638198878536994
125,10,10.0,BF,0.18922763457779207
125,10,10.0,CS,0.19679585620010143
125,30,10.0,BC,0.26504703648665084
125,30,10.0,BF,0.15406390536788692
125,30,10.0,CS,0.1606463425391305
125,10,20.0,BC,0.5008859819364888
125,10,20.0,BF,0.4018775320657125
125,10,20.0,CS,0.4260040301053386
125,30,20.0,BC,0.44982692973347177
125,30,20.0,BF,0.35643668876839296
125,30,20.0,CS,0.37958884695497314
125,10,30.0,BC,0.5916860658463585
125,10,30.0,BF,0.4931534960025751
125,10,30.0,CS,0.5229363516703468
125,30,30.0,BC,0.546650379438717
125,30,30.0,BF,0.4493321047789321
125,30,30.0,CS,0.47904028911465285
125,10,40.0,BC,0.657185710460182
125,10,40.0,BF,0.5591999644753665
125,10,40.0,CS,0.5935442768103213
125,30,40.0,BC,0.6160891323864651
125,30,40.0,BF,0.5154129925716673
125,30,40.0,CS,0.5505244182371227
