id,coverage,k-length,metric,score
25,10,10.0,BC,0.26291494019456146
25,10,10.0,BF,0.1578334051647759
25,10,10.0,CS,0.17679469290246075
25,30,10.0,BC,0.21767575525265503
25,30,10.0,BF,0.11326358229579744
25,30,10.0,CS,0.12810750434730567
25,10,20.0,BC,0.3967669503836208
25,10,20.0,BF,0.3395837209205414
25,10,20.0,CS,0.395946026144498
25,30,20.0,BC,0.36157848727722885
25,30,20.0,BF,0.2582521066280429
25,30,20.0,CS,0.30764153555639673
25,10,30.0,BC,0.46445777142385897
25,10,30.0,BF,0.43717463345968827
25,10,30.0,CS,0.5057885119673255
25,30,30.0,BC,0.44707042282753434
25,30,30.0,BF,0.3350971665006759
25,30,30.0,CS,0.39927930287256785
25,10,40.0,BC,0.507076391448383
25,10,40.0,BF,0.5273872615648426
25,10,40.0,CS,0.6019742143220208
25,30,40.0,BC,0.5136233796164505
25,30,40.0,BF,0.3954686496620182
25,30,40.0,CS,0.4702922182986455
25,10,10.0,BF_Small,0.007077423170214901
25,30,10.0,BF_Small,0.004693735627944573
25,10,20.0,BF_Small,0.011555556196991973
25,30,20.0,BF_Small,0.007856604520545367
25,10,30.0,BF_Small,0.015672365513005108
25,30,30.0,BF_Small,0.010180884665836236
25,10,40.0,BF_Small,0.020512331317392943
25,30,40.0,BF_Small,0.01206796356895405
