id,coverage,k-length,metric,score
1579,10,10.0,BC,0.1773270170946922
1579,10,10.0,BF,0.08319870850891505
1579,10,10.0,CS,0.09180850218085736
1579,30,10.0,BC,0.12520290017848468
1579,30,10.0,BF,0.04099169895353683
1579,30,10.0,CS,0.04564364342398879
1579,10,20.0,BC,0.23032725381194055
1579,10,20.0,BF,0.1872021317324225
1579,10,20.0,CS,0.21627053552809872
1579,30,20.0,BC,0.18580879888311322
1579,30,20.0,BF,0.09622818112453954
1579,30,20.0,CS,0.11336317463989809
1579,10,30.0,BC,0.2509744900376956
1579,10,30.0,BF,0.2573540574943262
1579,10,30.0,CS,0.2964512899393786
1579,30,30.0,BC,0.2260307881756694
1579,30,30.0,BF,0.13194869891959726
1579,30,30.0,CS,0.15623295008385923
1579,10,40.0,BC,0.25520023045154483
1579,10,40.0,BF,0.3402948592481619
1579,10,40.0,CS,0.38815403984985974
1579,30,40.0,BC,0.26416917088565384
1579,30,40.0,BF,0.16580639649707124
1579,30,40.0,CS,0.19659107861272188
