id,coverage,k-length,metric,score
102,10,10.0,BC,0.15130342752549097
102,10,10.0,BF,0.066352652510814
102,10,10.0,CS,0.07380834293866295
102,30,10.0,BC,0.09404119937035545
102,30,10.0,BF,0.021832138957621004
102,30,10.0,CS,0.024521004908611112
102,10,20.0,BC,0.16860577664937315
102,10,20.0,BF,0.13765943710861014
102,10,20.0,CS,0.16006340250956197
102,30,20.0,BC,0.11924920031466366
102,30,20.0,BF,0.03908744607706166
102,30,20.0,CS,0.046353310504723085
102,10,30.0,BC,0.15817254649401394
102,10,30.0,BF,0.18413057843530517
102,10,30.0,CS,0.21273408074670214
102,30,30.0,BC,0.13038887484389344
102,30,30.0,BF,0.04690670696484139
102,30,30.0,CS,0.05569949276438939
102,10,40.0,BC,0.13055696222643381
102,10,40.0,BF,0.2514306678710644
102,10,40.0,CS,0.2864212005829962
102,30,40.0,BC,0.14239737276950729
102,30,40.0,BF,0.05556151275162002
102,30,40.0,CS,0.06585773457122894
102,10,10.0,BF_Small,0.0031862394786264427
102,30,10.0,BF_Small,0.000971976314154969
102,10,20.0,BF_Small,0.004770131545192209
102,30,20.0,BF_Small,0.001213411166319927
102,10,30.0,BF_Small,0.006670276876607302
102,30,30.0,BF_Small,0.0014534782597733628
102,10,40.0,BF_Small,0.009856968853525312
102,30,40.0,BF_Small,0.001724024983313087
