id,coverage,k-length,metric,score
1521,10,10.0,BC,0.25631876240196755
1521,10,10.0,BF,0.14892254273891087
1521,10,10.0,CS,0.16595209719054393
1521,30,10.0,BC,0.21103169428618784
1521,30,10.0,BF,0.10584029238900067
1521,30,10.0,CS,0.1188447282864061
1521,10,20.0,BC,0.387210365025734
1521,10,20.0,BF,0.3274354629576407
1521,10,20.0,CS,0.38190192268442874
1521,30,20.0,BC,0.3517550302367769
1521,30,20.0,BF,0.24725853005164816
1521,30,20.0,CS,0.2942082116996755
1521,10,30.0,BC,0.4544614836813017
1521,10,30.0,BF,0.42838147123839404
1521,10,30.0,CS,0.49510665919523467
1521,30,30.0,BC,0.4371694997147398
1521,30,30.0,BF,0.32610476271382555
1521,30,30.0,CS,0.38761760572788406
1521,10,40.0,BC,0.4964833284526948
1521,10,40.0,BF,0.5197259283419307
1521,10,40.0,CS,0.5935005509872536
1521,30,40.0,BC,0.5037429024793115
1521,30,40.0,BF,0.38653101992513383
1521,30,40.0,CS,0.4593256361882185
