id,coverage,k-length,metric,score
1516,10,10.0,BC,0.3691596021957768
1516,10,10.0,BF,0.2506805831760648
1516,10,10.0,CS,0.28214454181856896
1516,30,10.0,BC,0.3326973075644143
1516,30,10.0,BF,0.20892331308634343
1516,30,10.0,CS,0.2372170125816081
1516,10,20.0,BC,0.5853527518131427
1516,10,20.0,BF,0.4996655264807822
1516,10,20.0,CS,0.5830454562523552
1516,30,20.0,BC,0.5609877839687699
1516,30,20.0,BF,0.4393671666104658
1516,30,20.0,CS,0.5235100141594449
1516,10,30.0,BC,0.6807847459589886
1516,10,30.0,BF,0.6093008654857747
1516,10,30.0,CS,0.704790344070764
1516,30,30.0,BC,0.670322503832728
1516,30,30.0,BF,0.5386669673890315
1516,30,30.0,CS,0.641692607627679
1516,10,40.0,BC,0.7406419928651584
1516,10,40.0,BF,0.6922371734193503
1516,10,40.0,CS,0.7903578418431896
1516,30,40.0,BC,0.7438034086856339
1516,30,40.0,BF,0.6060812632273148
1516,30,40.0,CS,0.7207735939254334
