id,coverage,k-length,metric,score
207,10,10.0,BC,0.1761948887217804
207,10,10.0,BF,0.06379205023441387
207,10,10.0,CS,0.06610512431990503
207,30,10.0,BC,0.11114249831467929
207,30,10.0,BF,0.026375018005550855
207,30,10.0,CS,0.027400651942886396
207,10,20.0,BC,0.23586603000535966
207,10,20.0,BF,0.11519400735367143
207,10,20.0,CS,0.12189842599113548
207,30,20.0,BC,0.16076121955917325
207,30,20.0,BF,0.05125841249507138
207,30,20.0,CS,0.05447029584296718
207,10,30.0,BC,0.2666974975058197
207,10,30.0,BF,0.13538893582282402
207,10,30.0,CS,0.14339906979314856
207,30,30.0,BC,0.18871939625441872
207,30,30.0,BF,0.06340291394004352
207,30,30.0,CS,0.06748899299831748
207,10,40.0,BC,0.2973524466485396
207,10,40.0,BF,0.15724323613349386
207,10,40.0,CS,0.16702238443227643
207,30,40.0,BC,0.21597193254851074
207,30,40.0,BF,0.07609850946676144
207,30,40.0,CS,0.08131615324420761
