id,coverage,k-length,metric,score
204,10,10.0,BC,0.23123082784442803
204,10,10.0,BF,0.11141896105291994
204,10,10.0,CS,0.11575115645203991
204,30,10.0,BC,0.17118332672383949
204,30,10.0,BF,0.07365751912218406
204,30,10.0,CS,0.07672546354859523
204,10,20.0,BC,0.3429682527719157
204,10,20.0,BF,0.23098001510631277
204,10,20.0,CS,0.244714078405683
204,30,20.0,BC,0.2765477837933653
204,30,20.0,BF,0.17297889671393518
204,30,20.0,CS,0.18411021460690025
204,10,30.0,BC,0.40469783468203807
204,10,30.0,BF,0.28721816186099564
204,10,30.0,CS,0.3047310552560063
204,30,30.0,BC,0.3396003557286084
204,30,30.0,BF,0.22559734479616944
204,30,30.0,CS,0.24069455178300284
204,10,40.0,BC,0.4570070461521032
204,10,40.0,BF,0.3356048722469657
204,10,40.0,CS,0.3565195206093329
204,30,40.0,BC,0.3925957790034194
204,30,40.0,BF,0.2696651217325069
204,30,40.0,CS,0.2883099375604396
