id,coverage,k-length,metric,score
1533,10,10.0,BC,0.34374740059867176
1533,10,10.0,BF,0.22125759269824732
1533,10,10.0,CS,0.2465914883953161
1533,30,10.0,BC,0.3047075233375549
1533,30,10.0,BF,0.18147656949538105
1533,30,10.0,CS,0.20415711422723382
1533,10,20.0,BC,0.5298480376145305
1533,10,20.0,BF,0.44994411391694145
1533,10,20.0,CS,0.523690290136501
1533,30,20.0,BC,0.5018221421858086
1533,30,20.0,BF,0.38390888103083337
1533,30,20.0,CS,0.4563913024317324
1533,10,30.0,BC,0.5961668517775379
1533,10,30.0,BF,0.5415001162312285
1533,10,30.0,CS,0.6250563069626704
1533,30,30.0,BC,0.5824691955799879
1533,30,30.0,BF,0.4592369723936975
1533,30,30.0,CS,0.5459129402359377
1533,10,40.0,BC,0.6281346139464046
1533,10,40.0,BF,0.6112967121333964
1533,10,40.0,CS,0.6982741331813854
1533,30,40.0,BC,0.6325706995990111
1533,30,40.0,BF,0.5041446103544575
1533,30,40.0,CS,0.5998518687734055
