id,coverage,k-length,metric,score
287,10,10.0,BC,0.17399504617192615
287,10,10.0,BF,0.06201465923882835
287,10,10.0,CS,0.06428683269072465
287,30,10.0,BC,0.10594997103037286
287,30,10.0,BF,0.02271527781161676
287,30,10.0,CS,0.02360840537789153
287,10,20.0,BC,0.22849504237430074
287,10,20.0,BF,0.10707740137852073
287,10,20.0,CS,0.11326599477231838
287,30,20.0,BC,0.15026907890329283
287,30,20.0,BF,0.040837423518968755
287,30,20.0,CS,0.043389996739922915
287,10,30.0,BC,0.25459639313823296
287,10,30.0,BF,0.12219035860779373
287,10,30.0,CS,0.12941312525047857
287,30,30.0,BC,0.17363519650137335
287,30,30.0,BF,0.04799201815756451
287,30,30.0,CS,0.0510912502362298
287,10,40.0,BC,0.28085224580809953
287,10,40.0,BF,0.13934052081880538
287,10,40.0,CS,0.14785983235810984
287,30,40.0,BC,0.19671595840371328
287,30,40.0,BF,0.056127705163259704
287,30,40.0,CS,0.059956091935057326
