id,coverage,k-length,metric,score
166,10,10.0,BC,0.37401142362812
166,10,10.0,BF,0.24902733048913042
166,10,10.0,CS,0.25944481375947126
166,30,10.0,BC,0.32727957718274986
166,30,10.0,BF,0.21375490635293598
166,30,10.0,CS,0.22317635814785902
166,10,20.0,BC,0.5898760436555791
166,10,20.0,BF,0.49883968428192405
166,10,20.0,CS,0.5287544954243064
166,30,20.0,BC,0.5480455795899909
166,30,20.0,BF,0.46054536583700517
166,30,20.0,CS,0.4903342805245145
166,10,30.0,BC,0.6837291978439197
166,10,30.0,BF,0.5941928206437582
166,10,30.0,CS,0.630498510586885
166,30,30.0,BC,0.649467908214167
166,30,30.0,BF,0.5595653481161205
166,30,30.0,CS,0.5968332575917089
166,10,40.0,BC,0.7442790407551603
166,10,40.0,BF,0.6561000323306787
166,10,40.0,CS,0.6968777195752343
166,30,40.0,BC,0.7143872135019709
166,30,40.0,BF,0.6224160264153594
166,30,40.0,CS,0.6652185651678405
