id,coverage,k-length,metric,score
214,10,10.0,BC,0.20933835889117813
214,10,10.0,BF,0.09133287167052508
214,10,10.0,CS,0.0947783097599922
214,30,10.0,BC,0.14571898180004422
214,30,10.0,BF,0.05266971187144137
214,30,10.0,CS,0.05479992684986735
214,10,20.0,BC,0.30146980621713065
214,10,20.0,BF,0.1859516495337022
214,10,20.0,CS,0.19693373339170567
214,30,20.0,BC,0.230087393505957
214,30,20.0,BF,0.12488649308394656
214,30,20.0,CS,0.13289582800664196
214,10,30.0,BC,0.356932348824964
214,10,30.0,BF,0.234659178279661
214,10,30.0,CS,0.24882590719476055
214,30,30.0,BC,0.28612151315141215
214,30,30.0,BF,0.16896077382787125
214,30,30.0,CS,0.18012848421105432
214,10,40.0,BC,0.40804205032340446
214,10,40.0,BF,0.2811131272310935
214,10,40.0,CS,0.2984798782971602
214,30,40.0,BC,0.33759432634339936
214,30,40.0,BF,0.2104199821353869
214,30,40.0,CS,0.22473956980910448
