id,coverage,k-length,metric,score
200,10,10.0,BC,0.291216016136931
200,10,10.0,BF,0.16467106807153856
200,10,10.0,CS,0.17119743073025012
200,30,10.0,BC,0.23845151385052113
200,30,10.0,BF,0.12932013031809822
200,30,10.0,CS,0.1348313157545036
200,10,20.0,BC,0.4586514022878772
200,10,20.0,BF,0.3572283086949115
200,10,20.0,CS,0.3784785425983059
200,30,20.0,BC,0.40446873708951636
200,30,20.0,BF,0.3085928076791084
200,30,20.0,CS,0.3284450720073188
200,10,30.0,BC,0.5518750230942616
200,10,30.0,BF,0.45043882136567975
200,10,30.0,CS,0.47782706734860525
200,30,30.0,BC,0.5033393724827254
200,30,30.0,BF,0.4022195908997151
200,30,30.0,CS,0.4290284186338134
200,10,40.0,BC,0.6249460885036874
200,10,40.0,BF,0.524413595513537
200,10,40.0,CS,0.5570011963620848
200,30,40.0,BC,0.580850089348247
200,30,40.0,BF,0.47651896793639376
200,30,40.0,CS,0.5092259942517413
