id,coverage,k-length,metric,score
1699,10,10.0,BC,0.17207744536891403
1699,10,10.0,BF,0.0788339999289898
1699,10,10.0,CS,0.08690862155903281
1699,30,10.0,BC,0.11635466911746517
1699,30,10.0,BF,0.035779215331649565
1699,30,10.0,CS,0.039747238746762135
1699,10,20.0,BC,0.2170123446812766
1699,10,20.0,BF,0.17597380180047326
1699,10,20.0,CS,0.20346324507852856
1699,30,20.0,BC,0.16892905885910592
1699,30,20.0,BF,0.08206296583679994
1699,30,20.0,CS,0.0967222307033667
1699,10,30.0,BC,0.23010963806044044
1699,10,30.0,BF,0.24376998654522314
1699,10,30.0,CS,0.28076718079118745
1699,30,30.0,BC,0.20341215539932278
1699,30,30.0,BF,0.1122700227571963
1699,30,30.0,CS,0.13290321810878683
1699,10,40.0,BC,0.2274964385456332
1699,10,40.0,BF,0.3253707135077876
1699,10,40.0,CS,0.37101230554121717
1699,30,40.0,BC,0.23679018632764298
1699,30,40.0,BF,0.14094631396061294
1699,30,40.0,CS,0.16723194668005623
