id,coverage,k-length,metric,score
160,10,10.0,BC,0.2659797929737798
160,10,10.0,BF,0.1421454831289524
160,10,10.0,CS,0.14772697429223924
160,30,10.0,BC,0.20839577817949112
160,30,10.0,BF,0.1047859175391375
160,30,10.0,CS,0.10919608527446284
160,10,20.0,BC,0.41067956947375467
160,10,20.0,BF,0.30421999813660944
160,10,20.0,CS,0.3223142001622783
160,30,20.0,BC,0.3503256233321051
160,30,20.0,BF,0.25255620919354665
160,30,20.0,CS,0.26880425898707244
160,10,30.0,BC,0.49283012669511866
160,10,30.0,BF,0.3839428543503145
160,10,30.0,CS,0.4073290567857018
160,30,30.0,BC,0.43715298947517517
160,30,30.0,BF,0.33227946445018297
160,30,30.0,CS,0.35436138241770976
160,10,40.0,BC,0.5592530473674452
160,10,40.0,BF,0.4494135139827855
160,10,40.0,CS,0.4771421508566202
160,30,40.0,BC,0.5071076058446283
160,30,40.0,BF,0.3969236179763243
160,30,40.0,CS,0.4240369482098977
