id,coverage,k-length,metric,score
1718,10,10.0,BC,0.22922966873719078
1718,10,10.0,BF,0.12517909941341746
1718,10,10.0,CS,0.1390285645916983
1718,30,10.0,BC,0.18080156556253882
1718,30,10.0,BF,0.0813658844818507
1718,30,10.0,CS,0.0911370454282139
1718,10,20.0,BC,0.33487760302092817
1718,10,20.0,BF,0.2823790836531674
1718,10,20.0,CS,0.32794325891051057
1718,30,20.0,BC,0.2962875757921146
1718,30,20.0,BF,0.19641999085257922
1718,30,20.0,CS,0.23295558907377234
1718,10,30.0,BC,0.39103035728304775
1718,10,30.0,BF,0.3765421955526696
1718,10,30.0,CS,0.43462657663351933
1718,30,30.0,BC,0.3717803986180406
1718,30,30.0,BF,0.26543161408138116
1718,30,30.0,CS,0.3153908560234558
1718,10,40.0,BC,0.4268943033786845
1718,10,40.0,BF,0.46919337894440666
1718,10,40.0,CS,0.5350921433593518
1718,30,40.0,BC,0.435483939759441
1718,30,40.0,BF,0.3231274799142836
1718,30,40.0,CS,0.38389180800753697
