id,coverage,k-length,metric,score
85,10,10.0,BC,0.27897481305898225
85,10,10.0,BF,0.1535869404633269
85,10,10.0,CS,0.15967078213685929
85,30,10.0,BC,0.2227019291123331
85,30,10.0,BF,0.11632718690758595
85,30,10.0,CS,0.12122563543646744
85,10,20.0,BC,0.4363971219391686
85,10,20.0,BF,0.332531389634675
85,10,20.0,CS,0.3523254151839377
85,30,20.0,BC,0.37772264652352094
85,30,20.0,BF,0.2810300026016701
85,30,20.0,CS,0.29903166725266067
85,10,30.0,BC,0.5268678061375309
85,10,30.0,BF,0.4221248293396797
85,10,30.0,CS,0.4477629615403647
85,30,30.0,BC,0.4738791007710403
85,30,30.0,BF,0.3716943387813974
85,30,30.0,CS,0.3962972263332415
85,10,40.0,BC,0.5991113454249576
85,10,40.0,BF,0.49467144300887783
85,10,40.0,CS,0.5253439495949408
85,30,40.0,BC,0.5507530765493897
85,30,40.0,BF,0.44452435557548364
85,30,40.0,CS,0.474950402591911
