id,coverage,k-length,metric,score
137,10,10.0,BC,0.17595409308303095
137,10,10.0,BF,0.06330321012027541
137,10,10.0,CS,0.0656108820423215
137,30,10.0,BC,0.1073573586318048
137,30,10.0,BF,0.02348862707390161
137,30,10.0,CS,0.024417531926710125
137,10,20.0,BC,0.23151693297156067
137,10,20.0,BF,0.11032841256396259
137,10,20.0,CS,0.11676815415377285
137,30,20.0,BC,0.15275564676637754
137,30,20.0,BF,0.04261471630810863
137,30,20.0,CS,0.04528176835807521
137,10,30.0,BC,0.25839314747071646
137,10,30.0,BF,0.12617492822129525
137,10,30.0,CS,0.1336400127540847
137,30,30.0,BC,0.17697787916158594
137,30,30.0,BF,0.05048748832168197
137,30,30.0,CS,0.053754990568404534
137,10,40.0,BC,0.28527366441107405
137,10,40.0,BF,0.14391107465256286
137,10,40.0,CS,0.1528040914400742
137,30,40.0,BC,0.20072300412667018
137,30,40.0,BF,0.0592327789215182
137,30,40.0,CS,0.06328323943743121
