id,coverage,k-length,metric,score
126,10,10.0,BC,0.31354534850754406
126,10,10.0,BF,0.20466126400158688
126,10,10.0,CS,0.2303285625267722
126,30,10.0,BC,0.27198842731387185
126,30,10.0,BF,0.16040225781663076
126,30,10.0,CS,0.18215451463600615
126,10,20.0,BC,0.4859134221109787
126,10,20.0,BF,0.41558313785689255
126,10,20.0,CS,0.4849236719346908
126,30,20.0,BC,0.4558671663516906
126,30,20.0,BF,0.34509101126941183
126,30,20.0,CS,0.41130785086115396
126,10,30.0,BC,0.5707272882188468
126,10,30.0,BF,0.5215928899681762
126,10,30.0,CS,0.6031526074521378
126,30,30.0,BC,0.5570058181375097
126,30,30.0,BF,0.4368039260729396
126,30,30.0,CS,0.5198544286460318
126,10,40.0,BC,0.6248930361487155
126,10,40.0,BF,0.6093886670896677
126,10,40.0,CS,0.6964097197351787
126,30,40.0,BC,0.6303424915237634
126,30,40.0,BF,0.5028750776235666
126,30,40.0,CS,0.5983867611772452
126,10,10.0,BF_Small,0.008829540443851237
126,30,10.0,BF_Small,0.0064181598525880805
126,10,20.0,BF_Small,0.014025596484306754
126,30,20.0,BF_Small,0.01034623720704595
126,10,30.0,BF_Small,0.0185621160356249
126,30,30.0,BF_Small,0.013247509644368879
126,10,40.0,BF_Small,0.023810299266999395
126,30,40.0,BF_Small,0.015439041331272057
