id,coverage,k-length,metric,score
191,10,10.0,BC,0.32100332655697733
191,10,10.0,BF,0.20113497428901453
191,10,10.0,CS,0.20965623332708125
191,30,10.0,BC,0.269428767118735
191,30,10.0,BF,0.1651091795648082
191,30,10.0,CS,0.1724767000133693
191,10,20.0,BC,0.482105703363146
191,10,20.0,BF,0.3823737887008928
191,10,20.0,CS,0.40527786278570715
191,30,20.0,BC,0.43086362760861563
191,30,20.0,BF,0.33688251727517937
191,30,20.0,CS,0.3587487998073085
191,10,30.0,BC,0.5541161191017258
191,10,30.0,BF,0.45201535771606516
191,10,30.0,CS,0.4794881288622493
191,30,30.0,BC,0.5069767764105975
191,30,30.0,BF,0.4063802196399209
191,30,30.0,CS,0.433461322140883
191,10,40.0,BC,0.6098731100399621
191,10,40.0,BF,0.5062889379014021
191,10,40.0,CS,0.5377377754130807
191,30,40.0,BC,0.5656269311580768
191,30,40.0,BF,0.45970339799241194
191,30,40.0,CS,0.49132278138527846
